service,caller,callee,weight
S_1823467,MS_39166,MS_12056,1
S_1823467,MS_39166,MS_15154,2
S_1823467,MS_39166,MS_21664,1
S_1823467,MS_39166,MS_26561,1
S_1823467,MS_39166,MS_31324,1
S_1823467,MS_39166,MS_31918,1
S_1823467,MS_39166,MS_36487,2
S_1823467,MS_39166,MS_44223,1
S_1823467,MS_39166,MS_48603,2
S_1823467,MS_39166,MS_50294,1
S_1823467,MS_39166,MS_52508,1
S_1823467,MS_39166,MS_63972,2
S_1823467,MS_39166,MS_64435,2
S_1823467,MS_39166,MS_6567,2
S_1823467,MS_39166,MS_71201,1
S_1823467,MS_39166,MS_72110,1
S_1823467,MS_39166,MS_9077,1
S_1823467,MS_51779,MS_15154,36
S_1823467,MS_51779,MS_15444,16
S_1823467,MS_51779,MS_17114,19
S_1823467,MS_51779,MS_1860,28
S_1823467,MS_51779,MS_19956,5
S_1823467,MS_51779,MS_20512,8
S_1823467,MS_51779,MS_21009,7
S_1823467,MS_51779,MS_21664,20
S_1823467,MS_51779,MS_25836,4
S_1823467,MS_51779,MS_26561,5
S_1823467,MS_51779,MS_28636,14
S_1823467,MS_51779,MS_28715,10
S_1823467,MS_51779,MS_29461,5
S_1823467,MS_51779,MS_31324,10
S_1823467,MS_51779,MS_31918,13
S_1823467,MS_51779,MS_32835,20
S_1823467,MS_51779,MS_33345,9
S_1823467,MS_51779,MS_35440,17
S_1823467,MS_51779,MS_36487,22
S_1823467,MS_51779,MS_4132,6
S_1823467,MS_51779,MS_43995,11
S_1823467,MS_51779,MS_44223,11
S_1823467,MS_51779,MS_47185,8
S_1823467,MS_51779,MS_47646,10
S_1823467,MS_51779,MS_48603,20
S_1823467,MS_51779,MS_50294,8
S_1823467,MS_51779,MS_52508,8
S_1823467,MS_51779,MS_616,14
S_1823467,MS_51779,MS_64435,21
S_1823467,MS_51779,MS_65231,9
S_1823467,MS_51779,MS_6567,8
S_1823467,MS_51779,MS_67837,10
S_1823467,MS_51779,MS_68104,10
S_1823467,MS_51779,MS_72110,10
S_1823467,MS_51779,MS_72156,17
S_1823467,MS_51779,MS_7526,4
S_1823467,MS_52835,MS_12056,1
S_1823467,MS_52835,MS_15154,11
S_1823467,MS_52835,MS_15444,14
S_1823467,MS_52835,MS_15450,5
S_1823467,MS_52835,MS_1860,1
S_1823467,MS_52835,MS_19565,13
S_1823467,MS_52835,MS_19956,1
S_1823467,MS_52835,MS_21664,17
S_1823467,MS_52835,MS_36487,1
S_1823467,MS_52835,MS_44223,15
S_1823467,MS_52835,MS_48603,1
S_1823467,MS_52835,MS_616,1
S_1823467,MS_52835,MS_6567,1
S_1823467,MS_52835,MS_72110,11
S_1823467,MS_52835,MS_72156,6
S_1823467,MS_52835,MS_9077,2
S_1823467,MS_68183,MS_15154,6
S_1823467,MS_68183,MS_1860,12
S_1823467,MS_68183,MS_21009,8
S_1823467,MS_68183,MS_21664,3
S_1823467,MS_68183,MS_22205,15
S_1823467,MS_68183,MS_25836,15
S_1823467,MS_68183,MS_26561,5
S_1823467,MS_68183,MS_35440,28
S_1823467,MS_68183,MS_43995,8
S_1823467,MS_68183,MS_44223,7
S_1823467,MS_68183,MS_60131,9
S_1823467,MS_68183,MS_616,7
S_1823467,MS_68183,MS_63972,8
S_1823467,MS_68183,MS_6567,13
S_1823467,MS_68183,MS_68104,5
S_1823467,MS_68183,MS_72156,13
S_1823467,MS_68183,MS_7526,4
S_1823467,MS_68183,MS_9077,4
S_1823467,USER,MS_10779,166
S_1823467,USER,MS_1210,83
S_1823467,USER,MS_13613,202
S_1823467,USER,MS_14860,10
S_1823467,USER,MS_16,6
S_1823467,USER,MS_16559,13
S_1823467,USER,MS_1732,1437
S_1823467,USER,MS_18223,36
S_1823467,USER,MS_21638,1
S_1823467,USER,MS_22119,24
S_1823467,USER,MS_22882,12
S_1823467,USER,MS_2471,16
S_1823467,USER,MS_2597,135
S_1823467,USER,MS_26433,682
S_1823467,USER,MS_30395,50
S_1823467,USER,MS_31410,11
S_1823467,USER,MS_36025,75
S_1823467,USER,MS_37645,4
S_1823467,USER,MS_39166,23
S_1823467,USER,MS_39935,2
S_1823467,USER,MS_41050,7
S_1823467,USER,MS_42046,54
S_1823467,USER,MS_43027,3
S_1823467,USER,MS_43575,106
S_1823467,USER,MS_45664,1
S_1823467,USER,MS_47249,30
S_1823467,USER,MS_47481,324
S_1823467,USER,MS_48127,12
S_1823467,USER,MS_50417,141
S_1823467,USER,MS_50442,11
S_1823467,USER,MS_50685,252
S_1823467,USER,MS_50849,209
S_1823467,USER,MS_51779,453
S_1823467,USER,MS_52835,101
S_1823467,USER,MS_52925,39
S_1823467,USER,MS_56385,1
S_1823467,USER,MS_57045,248
S_1823467,USER,MS_58312,5
S_1823467,USER,MS_58994,20
S_1823467,USER,MS_60350,705
S_1823467,USER,MS_61761,9
S_1823467,USER,MS_6228,7
S_1823467,USER,MS_63403,355
S_1823467,USER,MS_64287,69
S_1823467,USER,MS_6464,61
S_1823467,USER,MS_64954,3
S_1823467,USER,MS_67364,1464
S_1823467,USER,MS_6770,897
S_1823467,USER,MS_68183,170
S_1823467,USER,MS_69065,788
S_1823467,USER,MS_70216,1
S_1823467,USER,MS_71189,26
S_1823467,USER,MS_8607,13
S_1823467,USER,MS_9767,4
